Id;Dato;Start;Slutt dato;Slutt;Plasser;Undform;Partinr;Aktivitet;Emne;Fagperson;Email;Tittel;Stedkode;Sted;Rom;Fag;Studentgr;Terminnr;
24V-SOS4200-1-1-2-1;20.03.2024;12:15;20.03.2024;14:00;40;SEM-F;;Seminarer;SOS4200;Byrkjeflot, Haldor;;Professor;185170700;SV-ISS;BL11101 Seminarrom 101;;4624, 6139, 6140, 6141, 6142, 6564;1;
24V-SGO3500-1-1-1-501;20.03.2024;14:15;20.03.2024;16:00;40;SEM-F;;Forelesning;SGO3500;Røe, Per Gunnar;;Professor;185170700;SV-ISS;BL09107 Auditorium 2;;5032, 5034, 5833;1;
24V-SGO2302-1-1-1-1;20.03.2024;14:15;20.03.2024;16:00;120;FOR;;Lecture: ;SGO2302;O'Brien, Karen;;Professor;185170700;SV-ISS;BL09104 Ragnar Frischs auditorium 1;;1642, 5034, 5806;1;
24V-SOS1100-1-1-2-2-1;20.03.2024;14:15;20.03.2024;16:00;18;SEM;2;Seminar 2;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SOS2402-1-1-1-502;20.03.2024;14:15;20.03.2024;16:00;70;FOR;;Lectures;SOS2402;Lappegård, Trude;;Professor;185170700;SV-ISS;BL16103 Arne Næss auditorium 103;;622, 971, 2229, 5211, 5869;1;
24V-SOS4200-1-1-1-1;20.03.2024;14:15;20.03.2024;16:00;65;FOR;;Forelesninger;SOS4200;Midtbøen, Arnfinn Haagensen;;Professor;185170700;SV-ISS;BL09113 Auditorium 4;;4624, 6139, 6140, 6141, 6142, 6564;1;
24V-SOS1100-1-1-2-5-1;21.03.2024;08:15;21.03.2024;10:00;18;SEM;5;Seminar 5;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-HGO4941-1-1-1-1;21.03.2024;09:15;21.03.2024;12:00;25;FOR;;Forelesninger: Lecture;HGO4941;Tollefsen, Andreas Forø;;Førsteamanuensis;185170700;SV-ISS;BL10351 PC-stue 351;;4594;1;
24V-SOS2901-1-1-1-1;21.03.2024;10:15;21.03.2024;12:00;38;FOR;;Forelesninger;SOS2901;Skardhamar, Torbjørn;;Professor;185170700;SV-ISS;BL09130 Auditorium 6;;622, 971, 2229, 4622, 5869;1;
24V-SOS4001-1-1-1-1;21.03.2024;10:15;21.03.2024;12:00;60;FOR;;Forelesninger;SOS4001;Andersen, Bjørn Schiermer;;Professor;185170700;SV-ISS;BL09113 Auditorium 4;;4624;1;
24V-SOS4001-1-1-1-1;21.03.2024;10:15;21.03.2024;12:00;60;FOR;;Forelesninger;SOS4001;Birkelund, Gunn Elisabeth;;Professor;185900100;UiO - udefinert;BL09113 Auditorium 4;;4624;1;
24V-SOS2950-1-1-1-501;21.03.2024;10:15;21.03.2024;12:00;30;FOR;;Forelesninger;SOS2950;Isungset, Martin Arstad;;Postdoktor;185170700;SV-ISS;BL09116 Auditorium 5;;971, 2229, 4622;1;
24V-SGO2100-1-1-1-1;21.03.2024;10:15;21.03.2024;12:00;100;FOR;;Forelesning: ;SGO2100;Røe, Per Gunnar;;Professor;185170700;SV-ISS;BL09132 Trygve Haavelmos auditorium 7;;5833;1;
24V-SGO3090-1-1-1-501;21.03.2024;14:15;21.03.2024;16:00;30;SEMFOR;;Forelesning;SGO3090;Sæther, Bjørnar;;Professor;185170700;SV-ISS;BL09130 Auditorium 6;;5032;1;
24V-SOS1100-1-1-2-7-1;21.03.2024;14:15;21.03.2024;16:00;18;SEM;7;Seminar 7;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SOS4200-1-1-1-503;22.03.2024;10:15;22.03.2024;12:00;1;FOR;;Forelesninger: Reserve ;SOS4200;Byrkjeflot, Haldor;;Professor;185170700;SV-ISS;BL09110 Auditorium 3;;4624, 6139, 6140, 6141, 6142, 6564;1;
24V-SGO2100-1-1-2-2-1;22.03.2024;10:15;22.03.2024;12:00;22;SEM;2;Seminargruppe 2: ;SGO2100;Schnell, Alf Jørgen;;Stipendiat;185170700;SV-ISS;BL11114 Seminarrom 114;;;1;
24V-KULKOM3090-1-1-3-2-1;22.03.2024;10:15;22.03.2024;12:00;12;SEM;2;Seminargruppe 2;KULKOM3090;Moen-Larsen, Natalia;;Førstelektor;185170700;SV-ISS;BL273528 Grupperom 8;;622, 1573, 2133, 2135, 5869, 6412;1;
24V-SGO2100-1-1-2-1-1;22.03.2024;10:15;22.03.2024;12:00;22;SEM;1;Seminargruppe 1: ;SGO2100;Star, Marieke Elisabeth van der;;Stipendiat;185170700;SV-ISS;BL11124 Seminarrom 124;;;1;
24V-SGO2302-1-1-2-5-1;22.03.2024;10:15;22.03.2024;12:00;22;SEM;5;Group 5: Seminar group 5;SGO2302;Berg, Siri Adele Langaas;;;185170700;SV-ISS;BL11120 Seminarrom 120;;;1;
24V-KULKOM3090-1-1-3-4-501;22.03.2024;12:15;22.03.2024;14:00;12;SEM;4;Seminargruppe 4;KULKOM3090;Moen-Larsen, Natalia;;Førstelektor;185170700;SV-ISS;BL273528 Grupperom 8;;622, 1573, 2133, 2135, 5869, 6412;1;
24V-SOS4050-1-1-2-2-1;22.03.2024;12:15;22.03.2024;15:00;15;SEM;2;Seminar 2 - Marte;SOS4050;Mangset, Marte;;Førsteamanuensis;185170700;SV-ISS;BL11038 Seminarrom 038;;4624;1;
24V-SOS4050-1-1-2-3-1;22.03.2024;12:15;22.03.2024;15:00;15;SEM;3;Seminar 3 - Kjell;SOS4050;Kjellman, Kjell Erling;;Førstelektor;185170700;SV-ISS;BL11134 Seminarrom 134;;4624;1;
24V-KULKOM3090-1-1-3-1-1;22.03.2024;14:15;22.03.2024;16:00;12;SEM;1;Seminargruppe 1;KULKOM3090;Storm-Mathisen, Frøja Isabella;;Stipendiat;185170700;SV-ISS;BL273528 Grupperom 8;;622, 1573, 2133, 2135, 5869, 6412;1;
24V-UTV3091-1-1-1-3-1;02.04.2024;10:15;02.04.2024;12:00;15;SEM;3;Seminargruppe 3;UTV3091;Fagervold, Ida;;Stipendiat;185170700;SV-ISS;BL11134 Seminarrom 134;;6386;1;
24V-SOS2100-1-1-1-1;02.04.2024;10:15;02.04.2024;12:00;170;FOR;;Forelesning;SOS2100;Flemmen, Magne Paalgard;;Professor;185170700;SV-ISS;BL09104 Ragnar Frischs auditorium 1;;622, 971, 2116, 2229, 4622, 5800, 5869;1;
24V-SGO3500-1-1-2-1-501;02.04.2024;12:15;02.04.2024;14:00;18;SEM;1;Seminar 1: ;SGO3500;Star, Marieke Elisabeth van der;;Stipendiat;185170700;SV-ISS;BL11120 Seminarrom 120;;5032, 5034, 5833;1;
24V-SOS2200-1-1-1-1;02.04.2024;12:15;02.04.2024;14:00;120;FOR;;Forelesning;SOS2200;Byrkjeflot, Haldor;;Professor;185170700;SV-ISS;BL09132 Trygve Haavelmos auditorium 7;;622, 971, 2229, 2329, 4622, 5869;1;
24V-SOS2402-1-1-1-1;02.04.2024;12:15;02.04.2024;14:00;70;FOR;;Lectures;SOS2402;Lappegård, Trude;;Professor;185170700;SV-ISS;BL09107 Auditorium 2;;622, 971, 2229, 5211, 5869;1;
24V-SGO3200-1-1-1-1;02.04.2024;12:15;02.04.2024;15:00;40;FOR;;Forelesning: ;SGO3200;Sæther, Bjørnar;;Professor;185170700;SV-ISS;BL273513 Undervisningsrom 3;;1642, 5032, 5034;1;
24V-SOS1100-1-1-1-501;02.04.2024;14:15;02.04.2024;16:00;141;FOR;;Forelesning;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL20155 Auditorium 2;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SGO3500-1-1-2-2-501;02.04.2024;14:15;02.04.2024;16:00;18;SEM;2;Seminar 2: ;SGO3500;Star, Marieke Elisabeth van der;;Stipendiat;185170700;SV-ISS;BL11132 Seminarrom 132;;5032, 5034, 5833;1;
24V-SOS4100-1-1-1-502;03.04.2024;08:15;03.04.2024;10:00;30;SEMFOR;;Forelesning og studentaktiviteter;SOS4100;Gugushvili, Alexi;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;4624, 5493;1;
24V-SGO2302-1-1-2-2-1;03.04.2024;08:15;03.04.2024;10:00;22;SEM;2;Group 2: Seminar group 2;SGO2302;Stout, Ole Ronel;;;185170700;SV-ISS;BL11124 Seminarrom 124;;1642, 5034, 5806;1;
24V-SOS4050-1-1-1-1;03.04.2024;10:15;03.04.2024;12:00;40;FOR;;Forelesning;SOS4050;Mangset, Marte;;Førsteamanuensis;185170700;SV-ISS;BL26209 Auditorium 209;;4624;1;
24V-SGO2302-1-1-2-1-502;03.04.2024;10:15;03.04.2024;12:00;22;SEM;1;Group 1;SGO2302;Berg, Siri Adele Langaas;;;185170700;SV-ISS;BL11140 Seminarrom 140;;1642, 5034, 5806;1;
24V-SOS1100-1-1-2-1-1;03.04.2024;10:15;03.04.2024;12:00;18;SEM;1;Seminar 1;SOS1100;Abuzeid, Aseel Dima Jamale Ahmed;;;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SOSGEO4801-1-1-1-1;03.04.2024;12:15;03.04.2024;14:00;40;SEMFOR;;Forelesning og studentaktiviteter;SOSGEO4801;Fangen, Katrine;;Professor;185170700;SV-ISS;BL11201 Seminarrom 201;;4624, 5407;1;
24V-SGO1004-1-1-3-2-1;03.04.2024;12:15;03.04.2024;14:00;14;SEM;2;Seminargruppe 2: ;SGO1004;Herstad, Sverre Johan;;Professor;185170700;SV-ISS;BL11134 Seminarrom 134;;5034;1;
24V-SOS4200-1-1-2-1;03.04.2024;12:15;03.04.2024;14:00;40;SEM-F;;Seminarer;SOS4200;Byrkjeflot, Haldor;;Professor;185170700;SV-ISS;BL11101 Seminarrom 101;;4624, 6139, 6140, 6141, 6142, 6564;1;
24V-SGO1004-1-1-3-3-1;03.04.2024;12:15;03.04.2024;14:00;10;SEM;3;Seminargruppe 3: ;SGO1004;Gentile, Michael;;Professor;185170700;SV-ISS;BL11038 Seminarrom 038;;5034;1;
24V-SOS1100-1-1-2-2-1;03.04.2024;14:15;03.04.2024;16:00;18;SEM;2;Seminar 2;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SGO3500-1-1-1-501;03.04.2024;14:15;03.04.2024;16:00;40;SEM-F;;Forelesning;SGO3500;Røe, Per Gunnar;;Professor;185170700;SV-ISS;BL09107 Auditorium 2;;5032, 5034, 5833;1;
24V-SGO2302-1-1-1-1;03.04.2024;14:15;03.04.2024;16:00;120;FOR;;Lecture: ;SGO2302;O'Brien, Karen;;Professor;185170700;SV-ISS;BL09104 Ragnar Frischs auditorium 1;;1642, 5034, 5806;1;
24V-SOS1100-1-1-2-5-1;04.04.2024;08:15;04.04.2024;10:00;18;SEM;5;Seminar 5;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-HGO4941-1-1-1-1;04.04.2024;09:15;04.04.2024;12:00;25;FOR;;Forelesninger: Lecture;HGO4941;Tollefsen, Andreas Forø;;Førsteamanuensis;185170700;SV-ISS;BL10351 PC-stue 351;;4594;1;
24V-SGO2100-1-1-1-1;04.04.2024;10:15;04.04.2024;12:00;100;FOR;;Forelesning: ;SGO2100;Røe, Per Gunnar;;Professor;185170700;SV-ISS;BL09132 Trygve Haavelmos auditorium 7;;5833;1;
24V-SOS4001-1-1-1-1;04.04.2024;10:15;04.04.2024;12:00;60;FOR;;Forelesninger;SOS4001;Birkelund, Gunn Elisabeth;;Professor;185900100;UiO - udefinert;BL09113 Auditorium 4;;4624;1;
24V-SOS4001-1-1-1-1;04.04.2024;10:15;04.04.2024;12:00;60;FOR;;Forelesninger;SOS4001;Andersen, Bjørn Schiermer;;Professor;185170700;SV-ISS;BL09113 Auditorium 4;;4624;1;
24V-SOS2950-1-1-1-501;04.04.2024;10:15;04.04.2024;12:00;30;FOR;;Forelesninger;SOS2950;Isungset, Martin Arstad;;Postdoktor;185170700;SV-ISS;BL09116 Auditorium 5;;971, 2229, 4622;1;
24V-SOS1100-1-1-2-7-1;04.04.2024;14:15;04.04.2024;16:00;18;SEM;7;Seminar 7;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SGO2302-1-1-2-5-1;05.04.2024;10:15;05.04.2024;12:00;22;SEM;5;Group 5: Seminar group 5;SGO2302;Berg, Siri Adele Langaas;;;185170700;SV-ISS;BL11120 Seminarrom 120;;;1;
24V-SGO2100-1-1-2-2-1;05.04.2024;10:15;05.04.2024;12:00;22;SEM;2;Seminargruppe 2: ;SGO2100;Schnell, Alf Jørgen;;Stipendiat;185170700;SV-ISS;BL11114 Seminarrom 114;;;1;
24V-SGO2100-1-1-2-1-1;05.04.2024;10:15;05.04.2024;12:00;22;SEM;1;Seminargruppe 1: ;SGO2100;Star, Marieke Elisabeth van der;;Stipendiat;185170700;SV-ISS;BL11124 Seminarrom 124;;;1;
24V-SGO1004-1-1-3-1-1;05.04.2024;12:15;05.04.2024;14:00;17;SEM;1;Seminargruppe 1: ;SGO1004;Gentile, Michael;;Professor;185170700;SV-ISS;BL11150 Seminarrom 150;;5034;1;
24V-SOS4100-1-1-1-1;08.04.2024;08:15;08.04.2024;10:00;30;SEMFOR;;Forelesning og studentaktiviteter;SOS4100;Gugushvili, Alexi;;Professor;185170700;SV-ISS;BL11301 Seminarrom 301;;4624, 5493;1;
24V-SOSGEO2800-1-1-1-501;08.04.2024;10:15;08.04.2024;12:00;130;FOR;;Forelesninger;SOSGEO2800;Midtbøen, Arnfinn Haagensen;;Professor;185170700;SV-ISS;BL09104 Ragnar Frischs auditorium 1;;622, 971, 2229, 4622, 5211, 5869, 5898;1;
24V-SGO2302-1-1-2-1-1;08.04.2024;12:15;08.04.2024;14:00;22;SEM;1;Group 1: Seminar group 1;SGO2302;Berg, Siri Adele Langaas;;;185170700;SV-ISS;BL273521 Grupperom 1;;1642, 5034, 5806;1;
24V-UTV3091-1-1-2-501;08.04.2024;14:15;08.04.2024;16:00;40;FOR;;Forelesning;UTV3091;Lind, Jo Thori;;Professor;185170600;SV-ØI;BL09116 Auditorium 5;;6386;1;
24V-SOS1100-1-1-1-1;08.04.2024;14:15;08.04.2024;16:00;141;FOR;;Forelesning;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL09104 Ragnar Frischs auditorium 1;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SOSGEO1120-1-1-1-1;09.04.2024;08:15;09.04.2024;10:00;200;FOR;;Forelesning;SOSGEO1120;Hermansen, Are Skeie;;Professor;185170700;SV-ISS;BL09104 Ragnar Frischs auditorium 1;;971, 1642, 1920, 2040, 2116, 2229, 4622, 5034, 5799, 5800, 5802, 5806, 5851, 6130, 6392, 6420, 6421;1;
24V-SOSGEO1120-1-1-1-1;09.04.2024;08:15;09.04.2024;10:00;200;FOR;;Forelesning;SOSGEO1120;Nosrati, Elias;;;185170700;SV-ISS;BL09104 Ragnar Frischs auditorium 1;;971, 1642, 1920, 2040, 2116, 2229, 4622, 5034, 5799, 5800, 5802, 5806, 5851, 6130, 6392, 6420, 6421;1;
24V-UTV3091-1-1-1-3-1;09.04.2024;10:15;09.04.2024;12:00;15;SEM;3;Seminargruppe 3;UTV3091;Fagervold, Ida;;Stipendiat;185170700;SV-ISS;BL11134 Seminarrom 134;;6386;1;
24V-SOS2100-1-1-1-1;09.04.2024;10:15;09.04.2024;12:00;170;FOR;;Forelesning;SOS2100;Flemmen, Magne Paalgard;;Professor;185170700;SV-ISS;BL09104 Ragnar Frischs auditorium 1;;622, 971, 2116, 2229, 4622, 5800, 5869;1;
24V-SGO2100-1-1-2-4-501;09.04.2024;12:15;09.04.2024;14:00;22;SEM;4;Seminargruppe 4: ;SGO2100;Sjøstedt, Tine Ellen;;;185170700;SV-ISS;BL11114 Seminarrom 114;;;1;
24V-SGO3200-1-1-1-1;09.04.2024;12:15;09.04.2024;15:00;40;FOR;;Forelesning: ;SGO3200;Sæther, Bjørnar;;Professor;185170700;SV-ISS;BL273513 Undervisningsrom 3;;1642, 5032, 5034;1;
24V-UTV3091-1-1-2-502;09.04.2024;14:15;09.04.2024;16:00;40;FOR;;Forelesning;UTV3091;Lind, Jo Thori;;Professor;185170600;SV-ØI;BL09113 Auditorium 4;;6386;1;
24V-SGO2302-1-1-2-2-1;10.04.2024;08:15;10.04.2024;10:00;22;SEM;2;Group 2: Seminar group 2;SGO2302;Stout, Ole Ronel;;;185170700;SV-ISS;BL11124 Seminarrom 124;;1642, 5034, 5806;1;
24V-HGO4020-1-1-1-1;10.04.2024;10:15;10.04.2024;12:00;25;SEM-F;;Seminar;HGO4020;Røe, Per Gunnar;;Professor;185170700;SV-ISS;BL11101 Seminarrom 101;;4594;1;
24V-HGO4020-1-1-1-1;10.04.2024;10:15;10.04.2024;12:00;25;SEM-F;;Seminar;HGO4020;Hewitt, Iselin;;Stipendiat;185170700;SV-ISS;BL11101 Seminarrom 101;;4594;1;
24V-SOS4050-1-1-1-1;10.04.2024;10:15;10.04.2024;12:00;40;FOR;;Forelesning;SOS4050;Lien, Marianne Inez;;Universitetsbibliotekar;185342000;UB-HS;BL26209 Auditorium 209;;4624;1;
24V-SOS1100-1-1-2-1-1;10.04.2024;10:15;10.04.2024;12:00;18;SEM;1;Seminar 1;SOS1100;Abuzeid, Aseel Dima Jamale Ahmed;;;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SOSGEO4801-1-1-1-1;10.04.2024;12:15;10.04.2024;14:00;40;SEMFOR;;Forelesning og studentaktiviteter;SOSGEO4801;Stokke, Kristian;;Professor;185170700;SV-ISS;BL11201 Seminarrom 201;;4624, 5407;1;
24V-SOS4200-1-1-2-1;10.04.2024;12:15;10.04.2024;14:00;40;SEM-F;;Seminarer;SOS4200;Heiret, Yngve Solli;;Stipendiat;185170700;SV-ISS;BL11101 Seminarrom 101;;4624, 6139, 6140, 6141, 6142, 6564;1;
24V-SOSGEO4801-1-1-1-1;10.04.2024;12:15;10.04.2024;14:00;40;SEMFOR;;Forelesning og studentaktiviteter;SOSGEO4801;Andersson, Mette;;Professor;185170700;SV-ISS;BL11201 Seminarrom 201;;4624, 5407;1;
24V-SOS1100-1-1-2-2-1;10.04.2024;14:15;10.04.2024;16:00;18;SEM;2;Seminar 2;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SGO2302-1-1-1-1;10.04.2024;14:15;10.04.2024;16:00;120;FOR;;Lecture: ;SGO2302;Milkoreit, Manjana;;Postdoktor;185170700;SV-ISS;BL09104 Ragnar Frischs auditorium 1;;1642, 5034, 5806;1;
24V-SGO3500-1-1-1-501;10.04.2024;14:15;10.04.2024;16:00;40;SEM-F;;Forelesning;SGO3500;Røe, Per Gunnar;;Professor;185170700;SV-ISS;BL09107 Auditorium 2;;5032, 5034, 5833;1;
24V-SOS4200-1-1-1-1;10.04.2024;14:15;10.04.2024;16:00;65;FOR;;Forelesninger;SOS4200;Heiret, Yngve Solli;;Stipendiat;185170700;SV-ISS;BL09113 Auditorium 4;;4624, 6139, 6140, 6141, 6142, 6564;1;
24V-SOS1100-1-1-2-5-1;11.04.2024;08:15;11.04.2024;10:00;18;SEM;5;Seminar 5;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SOS4001-1-1-1-1;11.04.2024;10:15;11.04.2024;12:00;60;FOR;;Forelesninger;SOS4001;Birkelund, Gunn Elisabeth;;Professor;185900100;UiO - udefinert;BL09113 Auditorium 4;;4624;1;
24V-SGO2100-1-1-1-1;11.04.2024;10:15;11.04.2024;12:00;100;FOR;;Forelesning: ;SGO2100;Røe, Per Gunnar;;Professor;185170700;SV-ISS;BL09132 Trygve Haavelmos auditorium 7;;5833;1;
24V-SOS2901-1-1-1-1;11.04.2024;10:15;11.04.2024;12:00;38;FOR;;Forelesninger;SOS2901;Skardhamar, Torbjørn;;Professor;185170700;SV-ISS;BL09130 Auditorium 6;;622, 971, 2229, 4622, 5869;1;
24V-SOS4001-1-1-1-1;11.04.2024;10:15;11.04.2024;12:00;60;FOR;;Forelesninger;SOS4001;Andersen, Bjørn Schiermer;;Professor;185170700;SV-ISS;BL09113 Auditorium 4;;4624;1;
24V-SOS2950-1-1-1-501;11.04.2024;10:15;11.04.2024;12:00;30;FOR;;Forelesninger;SOS2950;Isungset, Martin Arstad;;Postdoktor;185170700;SV-ISS;BL09116 Auditorium 5;;971, 2229, 4622;1;
24V-SOS1100-1-1-2-7-1;11.04.2024;14:15;11.04.2024;16:00;18;SEM;7;Seminar 7;SOS1100;Kjos, Hannah Løke;;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SGO2302-1-1-2-5-1;12.04.2024;10:15;12.04.2024;12:00;22;SEM;5;Group 5: Seminar group 5;SGO2302;Berg, Siri Adele Langaas;;;185170700;SV-ISS;BL11120 Seminarrom 120;;;1;
24V-SOS4200-1-1-1-502;12.04.2024;10:15;12.04.2024;12:00;65;FOR;;Forelesninger: Demokrati og sivilsamfunn;SOS4200;Byrkjeflot, Haldor;;Professor;185170700;SV-ISS;BL09110 Auditorium 3;;4624, 6139, 6140, 6141, 6142, 6564;1;
24V-KULKOM3090-1-1-3-3-1;15.04.2024;08:15;15.04.2024;10:00;12;SEM;3;Seminargruppe 3;KULKOM3090;Storm-Mathisen, Frøja Isabella;;Stipendiat;185170700;SV-ISS;BL273528 Grupperom 8;;622, 1573, 2133, 2135, 5869, 6412;1;
24V-SGO3500-1-1-2-2-1;15.04.2024;10:15;15.04.2024;12:00;18;SEM;2;Seminar 2: ;SGO3500;Star, Marieke Elisabeth van der;;Stipendiat;185170700;SV-ISS;BL11132 Seminarrom 132;;5032, 5034, 5833;1;
24V-SGO3500-1-1-2-1-1;15.04.2024;12:15;15.04.2024;14:00;18;SEM;1;Seminar 1: ;SGO3500;Star, Marieke Elisabeth van der;;Stipendiat;185170700;SV-ISS;BL11140 Seminarrom 140;;5032, 5034, 5833;1;
24V-SVLEP3090-1-1-3-2-1;15.04.2024;12:15;15.04.2024;14:00;12;SEM;2;Seminar 2;SVLEP3090;Kjellman, Kjell Erling;;Førstelektor;185170700;SV-ISS;BL11134 Seminarrom 134;;3931;1;
24V-UTV3091-1-1-2-501;15.04.2024;14:15;15.04.2024;16:00;40;FOR;;Forelesning;UTV3091;Rakopoulos, Theodoros;;Professor;185170900;SV-SAI;BL09116 Auditorium 5;;6386;1;
24V-SOS1100-1-1-1-1;15.04.2024;14:15;15.04.2024;16:00;141;FOR;;Forelesning;SOS1100;Flemmen, Magne Paalgard;;Professor;185170700;SV-ISS;BL09104 Ragnar Frischs auditorium 1;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SOSGEO1120-1-1-1-1;16.04.2024;08:15;16.04.2024;10:00;200;FOR;;Forelesning;SOSGEO1120;Hermansen, Are Skeie;;Professor;185170700;SV-ISS;BL09104 Ragnar Frischs auditorium 1;;971, 1642, 1920, 2040, 2116, 2229, 4622, 5034, 5799, 5800, 5802, 5806, 5851, 6130, 6392, 6420, 6421;1;
24V-SOSGEO1120-1-1-1-1;16.04.2024;08:15;16.04.2024;10:00;200;FOR;;Forelesning;SOSGEO1120;Nosrati, Elias;;;185170700;SV-ISS;BL09104 Ragnar Frischs auditorium 1;;971, 1642, 1920, 2040, 2116, 2229, 4622, 5034, 5799, 5800, 5802, 5806, 5851, 6130, 6392, 6420, 6421;1;
24V-UTV3091-1-1-1-3-1;16.04.2024;10:15;16.04.2024;12:00;15;SEM;3;Seminargruppe 3;UTV3091;Fagervold, Ida;;Stipendiat;185170700;SV-ISS;BL11134 Seminarrom 134;;6386;1;
24V-SOS2100-1-1-1-1;16.04.2024;10:15;16.04.2024;12:00;170;FOR;;Forelesning;SOS2100;Flemmen, Magne Paalgard;;Professor;185170700;SV-ISS;BL09104 Ragnar Frischs auditorium 1;;622, 971, 2116, 2229, 4622, 5800, 5869;1;
24V-SVLEP3090-1-1-3-1-1;16.04.2024;12:15;16.04.2024;14:00;12;SEM;1;Seminar 1;SVLEP3090;Herstad, Sverre Johan;;Professor;185170700;SV-ISS;BL11134 Seminarrom 134;;3931;1;
24V-SGO3200-1-1-1-1;16.04.2024;12:15;16.04.2024;15:00;40;FOR;;Forelesning: ;SGO3200;Sæther, Bjørnar;;Professor;185170700;SV-ISS;BL273513 Undervisningsrom 3;;1642, 5032, 5034;1;
24V-UTV3091-1-1-2-502;16.04.2024;14:15;16.04.2024;16:00;40;FOR;;Forelesning;UTV3091;Rakopoulos, Theodoros;;Professor;185170900;SV-SAI;BL09113 Auditorium 4;;6386;1;
24V-SOS1100-1-1-2-1-1;17.04.2024;10:15;17.04.2024;12:00;18;SEM;1;Seminar 1;SOS1100;Abuzeid, Aseel Dima Jamale Ahmed;;;185170700;SV-ISS;BL11150 Seminarrom 150;;622, 971, 2116, 2229, 4622, 5800, 5869, 6130;1;
24V-SGO1004-1-1-3-2-1;17.04.2024;12:15;17.04.2024;14:00;14;SEM;2;Seminargruppe 2: ;SGO1004;Herstad, Sverre Johan;;Professor;185170700;SV-ISS;BL11134 Seminarrom 134;;5034;1;
24V-SOS4200-1-1-2-1;17.04.2024;12:15;17.04.2024;14:00;40;SEM-F;;Seminarer;SOS4200;Byrkjeflot, Haldor;;Professor;185170700;SV-ISS;BL11101 Seminarrom 101;;4624, 6139, 6140, 6141, 6142, 6564;1;
24V-SGO1004-1-1-3-3-1;17.04.2024;12:15;17.04.2024;14:00;10;SEM;3;Seminargruppe 3: ;SGO1004;Gentile, Michael;;Professor;185170700;SV-ISS;BL11038 Seminarrom 038;;5034;1;
24V-SOSGEO4801-1-1-1-1;17.04.2024;12:15;17.04.2024;14:00;40;SEMFOR;;Forelesning og studentaktiviteter;SOSGEO4801;Andersson, Mette;;Professor;185170700;SV-ISS;BL11201 Seminarrom 201;;4624, 5407;1;
24V-SOS2500-1-1-1-1;17.04.2024;12:15;17.04.2024;14:00;125;FOR;;Forelesninger;SOS2500;Parker, John Nathaniel;;Professor;185170700;SV-ISS;BL09132 Trygve Haavelmos auditorium 7;;622, 971, 2229, 2328, 4622, 5869, 5898;1;
24V-SOSGEO4801-1-1-1-1;17.04.2024;12:15;17.04.2024;14:00;40;SEMFOR;;Forelesning og studentaktiviteter;SOSGEO4801;Stokke, Kristian;;Professor;185170700;SV-ISS;BL11201 Seminarrom 201;;4624, 5407;1;
24V-SGO2302-1-1-1-1;17.04.2024;14:15;17.04.2024;16:00;120;FOR;;Lecture: ;SGO2302;O'Brien, Karen;;Professor;185170700;SV-ISS;BL09104 Ragnar Frischs auditorium 1;;1642, 5034, 5806;1;
